customer_id,age,gender,income,region,purchase_amount
1631,52,Male,28018.22,"Region V",3763.60
1632,30,Male,69994.33,"Region II",4516.09
1633,18,Male,79425.29,"Region IV-B",3211.11
1634,75,Male,10069.31,"Region VI",3204.75
1636,77,Male,47933.21,"Region III",1219.18
1637,41,Male,79065.05,"Region III",1119.01
1638,21,Male,81270.03,"Region IV-B",2632.77
1645,74,Male,68868.84,NCR,1068.28
1648,29,Male,66487.04,"Region V",1476.74
1649,72,Male,71715.44,"Region II",4651.12
1652,63,Male,30803.51,"Region III",3712.17
1655,76,Male,75397.82,"Region III",994.52
1657,29,Male,42964.74,"Region III",1773.50
1660,22,Male,43337.68,"Region VI",1979.13
1663,29,Male,79893.94,CAR,1052.46
1670,51,Male,97371.27,"Region XII",2728.09
1671,70,Male,84698.34,"Region IV-A",696.56
1673,25,Male,84649.34,"Region V",3127.40
1677,41,Male,98998.60,"Region XII",1873.55
1688,71,Male,56721.56,"Region VI",564.54
1689,43,Male,22758.63,"Region XII",4781.50
1694,22,Male,16877.68,"Region VIII",4039.87
1697,24,Male,59616.19,"Region III",3128.43
1698,27,Male,28835.13,NCR,3406.81
1701,46,Male,76367.12,BARMM,3891.05
1702,20,Male,70115.21,"Region XII",1982.89
1706,45,Male,84606.86,"Region V",3580.41
1707,40,Male,92164.98,BARMM,654.22
1712,48,Male,15390.68,"Region IV-B",3517.66
1717,74,Male,43939.80,"Region II",4308.74
1721,52,Male,68658.45,NCR,1837.82
1722,73,Male,32853.62,"Region IX",3402.38
1730,44,Male,16926.22,"Region VII",2861.16
1736,35,Male,60952.12,BARMM,1098.31
1739,28,Male,60480.99,"Region I",956.79
1743,76,Male,74621.53,"Region VIII",798.06
1748,29,Male,88726.29,"Region I",4882.33
1749,55,Male,29182.76,"Region V",2556.29
1751,70,Male,71339.42,"Region IX",1682.80
1765,25,Male,27574.42,"Region VIII",3148.26
1770,63,Male,99684.63,"Region XII",1564.76
1772,24,Male,24947.55,"Region XIII",1088.01
1776,78,Male,87864.94,"Region XI",2816.58
1777,57,Male,43659.53,CAR,1663.90
1778,51,Male,82798.28,"Region XI",2505.93
1780,25,Male,25183.23,"Region XIII",1233.16
1793,18,Male,57858.04,"Region IV-A",4933.08
1795,30,Male,89194.35,"Region VI",4523.20
1796,47,Male,73813.94,"Region XII",888.67
1797,53,Male,11781.02,"Region VIII",917.24
1798,30,Male,69856.55,"Region VII",4229.19
1806,66,Male,95048.63,"Region XIII",3960.82
1807,35,Male,76262.43,"Region IV-A",2262.54
1809,19,Male,26381.33,"Region I",1474.61
1810,49,Male,12828.62,"Region XI",597.59
1811,62,Male,19690.27,"Region X",2667.86
1812,51,Male,26747.93,"Region V",3414.81
1813,43,Male,69609.77,"Region XI",4294.00
1816,38,Male,92213.26,NCR,2124.45
1818,21,Male,58133.60,"Region III",3197.10
1823,46,Male,15973.55,"Region V",1065.95
1831,52,Male,23166.57,"Region II",3358.27
1833,23,Male,83603.24,NCR,3851.29
1834,26,Male,18624.92,"Region VII",3282.41
1835,41,Male,23242.24,BARMM,2062.45
1836,65,Male,96705.49,"Region VIII",1973.50
1840,78,Male,51454.12,NCR,4196.36
1842,35,Male,88291.17,"Region XIII",4976.07
1846,68,Male,62197.11,"Region XII",2947.53
1847,25,Male,11080.09,"Region II",1006.67
1850,37,Male,61494.25,"Region VII",4886.70
1851,23,Male,31735.32,"Region IV-A",4290.32
1852,38,Male,94941.57,"Region I",4581.62
1857,28,Male,47980.32,"Region VII",2585.40
1859,37,Male,68547.74,"Region III",2668.17
1862,68,Male,98282.03,NCR,1118.49
1866,48,Male,15389.98,"Region IV-B",3332.15
1867,73,Male,77470.38,"Region XII",715.39
1869,20,Male,78887.55,"Region III",1076.00
1870,39,Male,79223.42,"Region IV-A",2186.08
1878,33,Male,83376.13,CAR,1126.58
1881,62,Male,31943.03,"Region IV-A",510.61
1882,38,Male,70789.68,BARMM,4067.55
1884,48,Male,25997.25,"Region VI",4608.18
1887,72,Male,27186.81,"Region V",2863.54
1888,30,Male,57321.50,BARMM,1288.73
1893,27,Male,83543.52,"Region XIII",1270.81
1896,57,Male,33765.29,"Region II",1081.01
1897,24,Male,23985.00,"Region XIII",542.77
1908,52,Male,51837.68,"Region II",4017.86
1912,56,Male,49093.34,"Region IV-B",2990.11
1914,36,Male,73118.97,"Region I",2959.90
1917,60,Male,56086.73,"Region II",2866.42
1920,56,Male,31348.46,"Region VI",4082.94
1926,40,Male,40140.05,"Region XI",791.54
1930,40,Male,28110.39,"Region XII",3018.97
1934,46,Male,56012.59,NCR,3018.16
1937,59,Male,29891.54,"Region IV-A",820.45
1938,71,Male,76950.81,"Region XIII",1754.47
1942,73,Male,32157.02,"Region IX",2909.05
1945,41,Male,14964.03,"Region I",3334.58
1946,38,Male,50434.40,"Region IV-B",2557.40
1947,55,Male,75015.03,"Region III",1645.96
1948,43,Male,35477.34,CAR,3012.59
1949,58,Male,71052.04,BARMM,4634.61
1951,19,Male,11402.10,"Region V",923.96
1953,27,Male,70541.09,"Region IX",2506.76
1955,19,Male,74816.31,"Region I",2482.96
1960,30,Male,96515.01,"Region XII",2490.12
1961,73,Male,76289.93,"Region XI",4148.38
1965,77,Male,90790.14,NCR,2068.71
1966,52,Male,39741.93,NCR,1248.90
1967,62,Male,25549.70,"Region IX",3836.15
1969,53,Male,27402.40,"Region IV-B",2225.37
1971,48,Male,93022.31,"Region XI",802.52
1973,54,Male,56903.63,"Region XI",2975.67
1979,46,Male,19659.13,"Region VIII",4175.05
1980,27,Male,21612.98,"Region III",785.00
1981,71,Male,57857.10,BARMM,1687.81
1985,72,Male,96976.52,"Region V",1799.01
1993,18,Male,91659.47,BARMM,1265.27
1999,64,Male,41870.45,"Region XI",4460.20
2000,52,Male,47229.72,"Region IV-B",4003.41
2001,36,Male,66782.22,"Region II",1666.12
2002,43,Male,47102.26,CAR,1007.17
2003,23,Male,64483.91,"Region VI",3444.07
2005,45,Male,55046.76,BARMM,2609.75
2008,58,Male,25729.58,"Region I",1746.17
2011,47,Male,57016.95,NCR,3007.10
2014,41,Male,87058.38,"Region IX",4032.96
2017,56,Male,20758.77,BARMM,2995.95
2020,32,Male,74002.68,"Region IX",1920.13
2022,71,Male,83586.34,"Region II",3594.85
2023,35,Male,57071.63,"Region XI",2394.68
2025,64,Male,56560.39,CAR,634.47
2026,27,Male,81512.32,"Region XI",3548.33
2031,61,Male,41234.84,"Region V",1122.16
2032,40,Male,55503.62,"Region VII",1896.13
2036,50,Male,91991.91,"Region III",2855.46
2041,78,Male,20200.56,"Region XIII",1450.90
2042,78,Male,11141.86,CAR,1702.97
2045,63,Male,89958.62,"Region IV-B",1534.39
2048,37,Male,31903.29,"Region VI",3926.75
2053,55,Male,62360.27,"Region IX",2821.75
2054,76,Male,76873.89,"Region IV-A",2416.55
2058,24,Male,35435.16,"Region V",2256.91
2059,51,Male,88945.01,CAR,3915.37
2060,75,Male,96936.85,"Region IV-A",4197.97
2061,40,Male,37995.27,"Region IV-A",3164.74
2062,25,Male,90154.55,"Region IX",4241.72
2065,49,Male,50012.10,"Region VIII",4089.45
2069,21,Male,94312.94,NCR,1704.76
2070,42,Male,11423.29,BARMM,3563.93
2075,58,Male,76542.67,"Region III",777.53
2076,76,Male,54254.35,"Region VIII",3413.72
2092,26,Male,24873.75,"Region VI",4537.20
2095,72,Male,64823.08,"Region XII",3008.67
2096,22,Male,19752.56,"Region IV-A",2032.46
2098,59,Male,76924.73,"Region III",717.96
2102,21,Male,88125.01,"Region X",717.16
2106,64,Male,46942.32,"Region VIII",4881.38
2109,18,Male,15015.54,"Region VIII",4915.01
2112,55,Male,72592.95,"Region VII",3448.68
2114,73,Male,60092.02,"Region VIII",1913.48
2116,49,Male,83142.69,"Region III",3901.90
2117,21,Male,54814.94,CAR,4795.52
2121,75,Male,49401.60,NCR,4222.18
2122,62,Male,36773.82,"Region VIII",1103.82
2126,56,Male,24586.67,"Region I",2056.95
2127,71,Male,74304.85,"Region IV-B",3300.35
2129,47,Male,46684.82,"Region VII",2480.80
2130,58,Male,29049.94,"Region IV-A",655.47
2132,21,Male,42877.10,"Region XIII",2109.01
2134,44,Male,95316.33,"Region VIII",956.78
2141,71,Male,13530.02,"Region XI",4199.44
2143,36,Male,10463.28,"Region V",1884.30
2148,76,Male,46036.40,"Region XII",614.99
2153,61,Male,84076.14,"Region VI",1171.19
2155,33,Male,29427.01,CAR,3852.33
2156,53,Male,82579.71,CAR,555.57
2158,42,Male,82184.15,"Region IV-B",3274.31
2160,20,Male,26500.90,"Region I",769.99
2162,60,Male,94449.41,"Region IX",2770.64
2163,25,Male,50536.88,"Region XI",2754.19
2164,63,Male,38751.22,"Region IX",2344.27
2169,18,Male,65421.02,"Region IX",3338.03
2173,23,Male,69443.32,"Region X",3798.69
2174,55,Male,65817.44,"Region XII",1909.20
2175,58,Male,92618.32,NCR,2902.82
2177,29,Male,89559.07,"Region I",826.54
2180,52,Male,25848.24,"Region IV-B",1728.90
2181,28,Male,62471.93,"Region XII",3145.19
2182,54,Male,36132.46,"Region XI",1189.87
2183,44,Male,30862.01,"Region II",2416.16
2184,57,Male,35573.68,"Region IX",2882.27
2188,47,Male,67595.04,"Region I",4276.82
2189,61,Male,88097.02,"Region IV-A",837.65
2190,77,Male,28944.67,BARMM,1511.40
2191,33,Male,86187.07,"Region XII",4280.90
2194,63,Male,37500.04,"Region II",591.45
2197,60,Male,59621.67,"Region XI",1510.29
2201,41,Male,92431.96,"Region VII",4713.30
2205,41,Male,33864.18,CAR,2814.31
2209,53,Male,62111.58,"Region IX",4016.60
2210,66,Male,94331.47,"Region VI",3421.62
2211,30,Male,92963.18,"Region IX",3603.27
2212,73,Male,86712.60,"Region XIII",654.66
2215,66,Male,35181.81,"Region IV-B",1228.63
2216,76,Male,86701.09,"Region XI",2791.17
2219,70,Male,79511.78,NCR,4572.76
2223,55,Male,13611.91,"Region IX",1624.43
2224,33,Male,74122.72,"Region III",1776.00
2237,23,Male,35004.10,CAR,2871.25
2246,28,Male,71466.81,"Region IX",2371.36
2248,25,Male,33199.34,"Region XIII",3889.90
2249,67,Male,99550.26,"Region X",3139.31
2250,53,Male,83052.70,"Region I",1626.27
2251,62,Male,37514.20,"Region VIII",1579.07
2252,24,Male,39095.29,"Region II",1235.62
2253,52,Male,63419.57,"Region II",1163.93
2255,49,Male,71001.08,"Region IX",1807.58
2258,65,Male,45331.50,"Region VII",2628.66
2261,25,Male,74822.59,"Region XIII",2800.87
2263,51,Male,56661.25,"Region XIII",4682.71
2270,18,Male,63151.98,BARMM,1159.09
2280,62,Male,20801.44,"Region XI",3573.57
2283,38,Male,43527.27,"Region VIII",4961.34
2284,26,Male,94191.28,"Region XII",2597.80
2285,72,Male,98910.87,"Region VII",3954.22
2286,71,Male,74953.69,"Region XI",4503.28
2288,54,Male,72201.79,"Region I",3760.49
2290,65,Male,24384.60,"Region VI",546.06
2291,24,Male,13450.20,"Region IV-B",3898.42
2292,21,Male,28766.49,"Region II",2497.21
2295,23,Male,39785.41,"Region IV-A",2911.28
2296,62,Male,94518.19,"Region VIII",1882.90
2307,65,Male,40024.67,"Region IX",2079.15
2309,72,Male,77110.24,"Region XII",1219.50
2315,26,Male,66847.03,CAR,3543.14
2316,60,Male,14040.95,"Region I",2792.64
2318,52,Male,57781.54,"Region VI",582.68
2322,67,Male,82491.74,"Region III",606.41
2332,66,Male,21630.71,"Region X",1963.98
2336,61,Male,51801.77,BARMM,2177.55
2341,60,Male,60481.37,"Region XII",2477.93
2348,77,Male,63068.14,NCR,2456.39
2349,55,Male,26228.05,"Region III",4595.94
2351,54,Male,48703.78,NCR,4271.05
2354,56,Male,90207.25,BARMM,1335.88
2359,69,Male,61098.35,"Region XI",1332.16
2360,32,Male,37133.54,"Region VI",2914.53
2361,63,Male,39173.83,"Region IX",2259.21
2362,63,Male,70362.97,"Region XI",788.50
2365,55,Male,28120.22,BARMM,2008.81
2367,70,Male,96880.09,"Region XIII",3299.39
2370,61,Male,40242.82,"Region IV-B",507.84
2371,56,Male,86590.01,"Region XI",2519.04
2375,63,Male,37660.65,"Region VIII",1114.36
2380,28,Male,58807.36,CAR,3657.29
2381,37,Male,30772.85,"Region V",2881.49
2383,51,Male,97454.97,"Region XIII",3109.85
2385,58,Male,59149.14,"Region IV-B",2241.62
2388,53,Male,71603.79,"Region II",4279.40
2390,63,Male,94566.09,"Region VIII",1088.05
2391,47,Male,25601.34,"Region XIII",4867.90
2392,74,Male,38585.42,"Region VI",3327.33
2394,52,Male,64471.27,"Region XII",2335.68
2395,18,Male,52820.45,CAR,626.18
2401,45,Male,98128.15,CAR,3141.09
2402,68,Male,32081.55,"Region XI",1247.56
2405,49,Male,60139.06,"Region I",4837.37
2406,29,Male,57114.11,"Region VII",1867.63
2418,29,Male,84646.65,"Region XIII",1042.04
2420,23,Male,69365.49,"Region X",4043.30
2422,40,Male,71967.65,BARMM,4082.79
2427,77,Male,85540.67,"Region X",1481.62
2428,42,Male,16270.14,"Region VII",3520.83
2430,21,Male,41944.10,"Region XII",1716.34
2433,71,Male,82910.05,"Region XI",2652.00
2441,65,Male,31330.97,"Region XII",2489.17
2442,28,Male,84076.40,"Region XIII",863.54
2446,60,Male,55107.29,"Region VII",1658.31
2448,69,Male,13153.47,"Region III",1065.14
2449,59,Male,11516.19,"Region V",1182.07
2455,41,Male,37171.16,"Region II",1537.46
2464,32,Male,59977.41,"Region VIII",2524.58
2467,57,Male,35190.62,"Region IX",3013.00
2474,67,Male,81516.33,"Region XII",4318.43
2477,40,Male,48438.36,"Region II",3885.91
2481,57,Male,57003.63,"Region X",815.09
2483,30,Male,80372.98,CAR,4877.63
2487,58,Male,15948.90,"Region IV-A",2047.82
2490,77,Male,56243.82,"Region IX",4812.15
2495,73,Male,84508.42,"Region II",2852.99
2501,58,Male,32709.35,"Region VI",3884.71
2507,47,Male,79417.70,"Region X",1915.58
2511,67,Male,29754.43,"Region I",4704.95
2522,44,Male,99202.23,"Region I",4375.31
2524,21,Male,13221.71,CAR,1340.69
2532,41,Male,86191.36,"Region VIII",3232.82
2533,27,Male,60567.72,"Region XI",1865.75
2537,32,Male,80960.83,"Region VIII",4363.64
2539,30,Male,64000.37,"Region III",2725.55
2542,22,Male,70728.71,"Region XII",1520.02
2544,57,Male,46142.95,"Region II",4232.43
2545,26,Male,10251.48,"Region I",3893.21
2554,62,Male,31168.26,"Region XIII",4497.12
2559,24,Male,17358.07,"Region I",2846.13
2563,70,Male,23105.00,"Region III",4876.86
2565,28,Male,15251.63,"Region XIII",2792.01
2566,51,Male,89186.23,"Region VI",3836.39
2570,59,Male,21749.61,BARMM,2195.95
2572,69,Male,70273.99,"Region II",1185.40
2573,26,Male,14344.22,BARMM,3520.00
2578,25,Male,48592.42,"Region IX",4980.37
2579,34,Male,91485.09,CAR,4282.85
2580,49,Male,88844.36,"Region I",730.45
2581,72,Male,47445.87,"Region V",4225.89
2582,33,Male,76971.46,"Region XI",4409.02
2591,74,Male,67773.73,BARMM,4455.51
2593,35,Male,53490.04,"Region VIII",3393.61
2595,73,Male,44161.87,"Region XII",4991.16
2598,62,Male,18543.19,"Region IX",1573.61
2603,54,Male,40592.87,"Region VIII",754.79
2607,44,Male,19159.42,"Region III",799.17
2609,23,Male,50724.86,"Region XII",4025.11
2611,50,Male,43699.74,"Region III",1951.00
2620,39,Male,82839.29,"Region VI",1381.75
2622,55,Male,35518.38,"Region X",4644.64
2627,30,Male,18055.29,NCR,4555.31
2631,44,Male,79494.37,"Region XI",3955.62
2632,20,Male,29961.19,"Region IV-A",4423.53
2634,58,Male,41850.67,BARMM,3976.08
2638,25,Male,84448.54,NCR,3487.95
2639,27,Male,89948.43,"Region VIII",2595.63
2640,73,Male,42893.64,"Region X",3624.65
2644,39,Male,26807.28,"Region II",2262.62
2650,69,Male,52486.37,"Region IV-B",2146.92
2651,32,Male,80096.17,"Region VIII",3234.49
2655,41,Male,95623.49,CAR,3309.26
2656,78,Male,39957.94,"Region VI",2296.65
2664,51,Male,99872.46,BARMM,4891.63
2666,56,Male,38669.60,"Region XII",2437.33
2667,18,Male,41164.20,"Region VI",3032.92
2670,77,Male,28445.48,"Region XIII",819.87
2675,41,Male,21508.74,"Region VI",4893.26
2677,29,Male,63045.06,"Region XII",2617.62
2681,39,Male,63386.05,BARMM,795.13
2685,54,Male,83148.21,CAR,1069.64
2687,39,Male,29897.54,"Region XIII",562.09
2688,52,Male,58141.42,"Region VI",500.77
2690,65,Male,97949.80,CAR,2906.80
2691,57,Male,86265.74,"Region X",1528.74
2697,28,Male,25172.61,"Region V",3342.75
2699,38,Male,96869.22,"Region III",2188.19
2700,70,Male,47568.04,CAR,1152.78
2702,23,Male,64078.89,"Region V",2928.23
2703,39,Male,93087.55,NCR,2455.50
2704,53,Male,75046.70,"Region IV-A",2473.10
2717,52,Male,87410.17,BARMM,1325.07
2722,60,Male,25953.68,"Region X",837.56
2723,49,Male,92326.38,"Region IV-A",3791.56
2724,18,Male,31293.69,NCR,2337.68
2725,32,Male,76446.79,"Region XII",4581.42
2726,64,Male,80348.30,"Region XII",768.84
2728,70,Male,66037.84,"Region IV-B",1026.31
2730,47,Male,73470.27,"Region V",760.75
2732,53,Male,55429.53,"Region XI",2159.23
2735,64,Male,43578.52,"Region XII",1594.47
2738,70,Male,64881.47,"Region IV-A",3951.16
2740,52,Male,11978.81,"Region IX",1932.73
2741,52,Male,85352.30,"Region III",3873.80
2745,34,Male,40948.51,NCR,836.60
2747,23,Male,27306.30,CAR,4329.43
2749,67,Male,87505.21,"Region VII",962.26
2753,73,Male,48582.71,"Region V",4717.62
2758,43,Male,29342.96,"Region II",1683.65
2762,56,Male,33544.64,"Region II",1590.37
2764,73,Male,16782.02,"Region XII",1317.44
2765,22,Male,15062.93,CAR,2263.78
2769,57,Male,33794.74,"Region VIII",1219.54
2770,30,Male,76583.65,"Region VI",1252.23
2771,40,Male,57556.86,"Region VIII",3410.64
2772,65,Male,31725.02,"Region III",2889.37
2778,69,Male,72268.97,"Region X",2959.68
2779,24,Male,20182.22,"Region IV-A",1090.44
2781,78,Male,57945.87,"Region X",1189.01
2785,64,Male,19456.17,"Region IX",911.50
2786,61,Male,95606.02,CAR,3186.41
2788,55,Male,24886.11,"Region XI",3206.77
2792,28,Male,98020.15,NCR,815.22
2797,55,Male,73715.83,"Region VIII",4644.65
2798,36,Male,82023.10,"Region VII",2549.64
2801,20,Male,41434.00,"Region V",1634.86
2802,54,Male,49472.02,NCR,4768.28
2804,54,Male,96028.55,"Region IV-A",4314.29
2806,30,Male,80376.82,CAR,765.64
2807,34,Male,57393.69,"Region V",3373.76
2809,49,Male,57322.96,BARMM,2236.20
2811,32,Male,67896.66,BARMM,648.98
2815,77,Male,57344.55,"Region X",1167.13
2816,72,Male,51622.52,"Region VIII",3780.70
2823,32,Male,45919.30,"Region XIII",2433.41
2826,23,Male,21089.14,"Region IV-B",3116.97
2828,60,Male,21146.29,"Region VI",855.34
2830,43,Male,17920.93,"Region IX",4914.03
2831,39,Male,16355.36,"Region IX",1280.97
2832,66,Male,70200.54,"Region IV-A",2795.99
2833,45,Male,76587.88,NCR,621.93
2834,37,Male,23512.63,"Region IX",4968.01
2839,37,Male,71683.99,"Region V",1312.51
2841,52,Male,90333.82,CAR,4545.31
2843,26,Male,23175.55,"Region XI",3117.50
2846,41,Male,13608.19,"Region VI",1968.17
2849,63,Male,96283.51,CAR,3004.20
2856,62,Male,43971.57,"Region VII",3024.40
2860,70,Male,55483.12,"Region XII",4027.91
2866,39,Male,37907.54,"Region X",3872.10
2868,26,Male,85933.64,"Region V",3722.10
2870,56,Male,97208.16,"Region IV-A",3816.41
2873,47,Male,35432.86,BARMM,784.36
2878,21,Male,45680.21,NCR,678.18
2879,63,Male,55539.96,CAR,4811.06
2881,73,Male,50819.94,"Region I",2636.75
2883,38,Male,65394.68,"Region X",3739.37
2884,36,Male,79442.68,"Region V",4379.30
2887,20,Male,88673.12,"Region XI",1636.57
2892,61,Male,46912.70,"Region I",2329.40
2895,58,Male,16895.71,"Region X",2874.07
2897,37,Male,49767.49,BARMM,2882.14
2901,50,Male,56421.23,"Region VI",4943.41
2904,77,Male,27160.65,"Region III",4124.52
2909,45,Male,16534.52,"Region VI",1783.94
2910,21,Male,90498.57,"Region V",2379.69
2911,75,Male,62449.70,"Region IX",2885.72
2917,25,Male,20716.26,"Region X",1454.40
2918,20,Male,43378.40,BARMM,3843.86
2919,48,Male,30887.93,"Region X",4700.32
2923,65,Male,46325.62,"Region VII",3520.06
2924,61,Male,94639.10,NCR,2463.88
2926,40,Male,31804.52,NCR,2073.97
2933,50,Male,69110.47,"Region I",3491.75
2940,35,Male,49480.37,NCR,3935.30
2946,18,Male,30017.63,BARMM,953.65
2953,69,Male,77826.62,BARMM,3503.61
2954,39,Male,39424.29,"Region IV-B",565.09
2955,20,Male,83559.21,"Region VII",1402.47
2965,70,Male,84880.50,"Region IV-A",855.88
2968,68,Male,99453.20,CAR,2347.33
2972,72,Male,30826.78,"Region VIII",1769.99
2975,41,Male,34909.62,"Region I",4385.51
2978,33,Male,25735.81,"Region IV-A",949.93
2979,21,Male,38577.01,"Region IX",2921.81
2980,21,Male,61134.99,"Region IV-B",2082.55
2983,54,Male,15317.36,"Region XI",3858.01
2985,37,Male,69015.72,"Region IV-A",3263.83
2986,46,Male,90443.72,"Region III",3752.97
2988,60,Male,64793.38,"Region VIII",2005.85
2990,61,Male,56817.23,"Region VIII",2509.55
2991,62,Male,10443.14,"Region IV-A",2873.33
2993,69,Male,90615.56,"Region VIII",2720.37
2997,70,Male,60490.29,"Region I",4802.96
3000,31,Male,29680.73,"Region VII",1018.92
3001,40,Male,88044.95,"Region X",1027.47
3003,57,Male,58083.31,"Region IV-B",2266.75
3006,36,Male,34150.54,"Region VIII",2203.00
3007,74,Male,85667.70,"Region II",3197.87
3008,26,Male,89318.11,"Region VIII",2378.70
3009,33,Male,55716.80,"Region XI",2277.60
3010,66,Male,58462.49,"Region I",740.92
3017,41,Male,50904.97,"Region IV-A",1129.31
3021,60,Male,69537.86,"Region XII",1826.56
3025,47,Male,20932.85,"Region IX",4654.50
3026,36,Male,17376.04,"Region XI",3987.09
3030,44,Male,38449.76,"Region VIII",1201.88
3032,25,Male,72683.30,"Region V",1080.72
3033,77,Male,73757.97,"Region VII",3559.61
3034,52,Male,33175.55,"Region X",4196.81
3035,54,Male,89867.73,NCR,2472.60
3040,53,Male,69775.62,CAR,1970.55
3044,63,Male,43864.76,"Region XIII",2676.20
3046,63,Male,22678.43,"Region XIII",594.34
3047,38,Male,50013.73,"Region IV-A",2386.48
3051,48,Male,28284.39,"Region VII",1799.72
3055,34,Male,50167.31,"Region VI",578.01
3059,59,Male,22002.90,BARMM,2296.31
3061,69,Male,62716.25,"Region XII",3187.54
3062,33,Male,59303.26,"Region VII",873.63
3067,38,Male,27992.34,"Region XII",3847.40
3071,27,Male,90285.36,"Region IX",3237.78
3073,58,Male,39704.29,"Region V",1933.55
3075,64,Male,99871.85,"Region II",1084.74
3079,40,Male,47099.02,"Region X",3001.43
3080,63,Male,69119.61,"Region X",3912.96
3089,77,Male,76673.42,"Region X",2134.44
3090,28,Male,39459.70,"Region I",3432.94
3094,38,Male,32814.58,CAR,3967.17
3100,70,Male,92019.01,"Region IX",3234.82
3101,56,Male,60646.73,"Region VII",821.72
3110,19,Male,13818.77,"Region VII",2912.93
3113,43,Male,90922.34,"Region XI",2158.69
